Gname,Site,Loc,Yr,Season,Replicate,RowBlock,ColBlock,DFL,PH,TN,BLAST,BLS,BLB,TUNGRO,Yield
Gen162,Site11,Loc5,Year2,DS,R3,2,9,105.5427383,99.83492134,10.86885104,5.289347848,2.264746167,5.815216791,4.226633321,8.384402696
Gen162,Site11,Loc5,Year1,WS,R3,2,9,85.77182909,111.0761511,10.40847614,5.733331506,7.026783495,4.17663733,5.375265829,7.417320004
Gen162,Site11,Loc5,Year2,WS,R3,2,9,85.07734696,103.449348,13.19420197,4.358787034,5.557514931,6.638445616,5.078894785,7.863811401
Gen163,Site11,Loc5,Year1,DS,R1,3,9,107.4439179,94.3085169,11.98655342,3.011802326,5.39457032,4.435500033,4.80441514,7.454170167
Gen163,Site11,Loc5,Year2,DS,R1,3,9,110.0660883,91.85947844,11.10957135,4.107105072,3.882785265,6.010169808,5.174309345,8.071397105
Gen163,Site11,Loc5,Year1,WS,R1,3,9,109.9044422,125.0033836,12.44732934,6.336500526,5.812083143,5.880632987,4.196334551,8.641126065
Gen163,Site11,Loc5,Year2,WS,R1,3,9,114.0097033,111.3157763,12.53251144,5.717818979,3.572618746,4.891495011,1.910317571,7.858543272
Gen163,Site11,Loc5,Year1,DS,R2,3,9,81.06446124,118.3354701,11.45775432,4.209099334,4.827799653,3.435464679,4.775502653,9.502226173
Gen163,Site11,Loc5,Year2,DS,R2,3,9,81.8516933,114.0664221,12.23374493,4.359449456,4.669630182,5.830859909,4.407275336,7.029746436
Gen163,Site11,Loc5,Year1,WS,R2,3,9,99.23431319,93.72900353,11.85952952,5.420368555,4.665818021,7.295760806,4.529916572,6.459061518
Gen163,Site11,Loc5,Year2,WS,R2,3,9,115.5760926,87.43904929,13.40753316,3.161348392,4.719475708,4.474782519,3.452663223,8.342442627
Gen163,Site11,Loc5,Year1,DS,R3,3,9,108.899376,116.3042902,11.29692552,6.153239121,7.21811917,5.839817226,6.14322892,5.562112712
Gen163,Site11,Loc5,Year2,DS,R3,3,9,107.9122162,106.7734818,11.55933402,5.862077286,5.339637495,4.685862869,2.885651323,9.438912781
Gen163,Site11,Loc5,Year1,WS,R3,3,9,101.686089,108.4306987,13.79259031,5.413569378,3.434785388,3.096744112,5.200153776,6.618908606
Gen163,Site11,Loc5,Year2,WS,R3,3,9,106.2856628,88.05166959,12.59799452,4.280776809,4.958307058,4.429967424,4.841879396,7.456159767
Gen164,Site11,Loc5,Year1,DS,R1,4,9,92.57466839,107.8758452,8.730029476,6.547671089,3.688483059,4.086673424,5.247391006,8.580034234
Gen164,Site11,Loc5,Year2,DS,R1,4,9,90.71730862,97.40056369,11.58452654,6.526913686,7.366780719,5.544007994,4.412206202,7.001963663
Gen164,Site11,Loc5,Year1,WS,R1,4,9,98.68520261,98.71109523,12.11349328,4.956032626,5.098802225,5.943374396,5.968592879,10.24648392
Gen164,Site11,Loc5,Year2,WS,R1,4,9,117.1667541,77.11659619,12.16794451,6.37622775,6.486003803,4.517014383,5.49273705,9.356371138
Gen164,Site11,Loc5,Year1,DS,R2,4,9,112.4163224,104.9782865,12.90870439,4.576375842,6.242718845,4.363195684,5.191332464,7.445010408
Gen164,Site11,Loc5,Year2,DS,R2,4,9,111.6564024,117.4249518,12.69459054,6.920706719,3.881665815,4.526269889,3.458638414,7.347576146
Gen164,Site11,Loc5,Year1,WS,R2,4,9,97.27050365,121.3145516,11.96868777,3.690078674,5.257184233,4.430143879,5.967863641,7.444473901
Gen164,Site11,Loc5,Year2,WS,R2,4,9,97.03181598,90.3030628,10.78490654,4.28374774,6.153721159,4.180839626,6.251320976,9.372743025
Gen164,Site11,Loc5,Year1,DS,R3,4,9,88.91246873,106.7839726,10.24577693,5.849410361,3.966025414,5.168661734,6.083653,7.792336325
Gen164,Site11,Loc5,Year2,DS,R3,4,9,94.30196511,110.810201,12.36942572,5.769953737,5.630848601,7.57372571,3.635746641,6.74482173
Gen164,Site11,Loc5,Year1,WS,R3,4,9,87.18641156,98.09700707,12.28368962,3.207339136,4.568462473,4.957904496,4.836595492,7.33818919
Gen164,Site11,Loc5,Year2,WS,R3,4,9,96.26215925,80.14599999,10.82746889,4.075715312,4.919686557,7.057845598,4.233401355,9.047659603
Gen165,Site11,Loc5,Year1,DS,R1,5,9,96.36119447,107.3681138,11.2489348,5.821575211,5.766602756,4.495878458,3.782464156,7.390457435
Gen165,Site11,Loc5,Year2,DS,R1,5,9,104.36258,74.57154672,11.40270642,4.778891132,5.824713697,5.642137278,4.384602193,9.064114602
Gen165,Site11,Loc5,Year1,WS,R1,5,9,110.8824078,124.2769974,12.98653326,4.768181324,4.924596203,5.715463566,3.605841217,7.349461968
Gen165,Site11,Loc5,Year2,WS,R1,5,9,94.44419363,94.75149476,12.33952716,5.253553351,4.145033737,4.559655506,4.566918478,6.494228546
Gen165,Site11,Loc5,Year1,DS,R2,5,9,105.9457972,108.8437896,10.94260799,4.457751919,3.787500949,6.542632816,5.36697787,7.971504472
Gen165,Site11,Loc5,Year2,DS,R2,5,9,100.3137766,94.57610007,11.2263864,5.663946515,4.853134378,6.272841752,3.841477847,8.659280724
Gen165,Site11,Loc5,Year1,WS,R2,5,9,85.84958588,105.0027753,12.32987852,4.130980478,3.249080411,4.040517662,4.40199085,9.953315574
Gen165,Site11,Loc5,Year2,WS,R2,5,9,100.5213837,95.80466261,12.32861993,6.221673157,3.838708803,4.745547977,4.502909742,7.974061384
Gen165,Site11,Loc5,Year1,DS,R3,5,9,114.8095171,91.400368,11.1293996,4.90378395,5.762543415,4.447576885,4.897760293,9.28530138
Gen165,Site11,Loc5,Year2,DS,R3,5,9,106.1781006,98.74276838,12.27651769,4.628684137,5.169036473,7.649122054,5.499261104,7.529153711
Gen165,Site11,Loc5,Year1,WS,R3,5,9,111.0470203,108.5808807,12.19075465,5.322155599,4.420346735,4.314366198,5.804173765,8.187282029
Gen165,Site11,Loc5,Year2,WS,R3,5,9,100.7204268,110.1765101,9.955119025,4.769313013,5.625136697,4.66779556,5.769395373,7.729218001
Gen166,Site11,Loc5,Year1,DS,R1,6,9,94.96187101,107.4803757,13.01372117,4.337675852,5.565861223,6.106534316,4.895486379,7.962648383
Gen166,Site11,Loc5,Year2,DS,R1,6,9,91.37874092,106.1116374,11.93202445,3.75486173,3.324977585,4.196619934,2.384757255,7.919850391
Gen166,Site11,Loc5,Year1,WS,R1,6,9,100.698033,102.4793395,11.40521339,4.810023266,3.955130438,1.912853893,3.388621737,8.550860865
Gen166,Site11,Loc5,Year2,WS,R1,6,9,97.39043837,85.26235312,11.15313428,6.231819857,3.848689301,5.364405617,6.069061251,8.597338097
Gen166,Site11,Loc5,Year1,DS,R2,6,9,107.5869363,99.3622645,11.77442492,5.354160864,4.599856402,6.463451775,6.796341527,7.065895896
Gen166,Site11,Loc5,Year2,DS,R2,6,9,110.9577826,89.45043616,12.43910483,3.022101203,5.942421362,4.004476411,5.641973536,9.095017676
Gen166,Site11,Loc5,Year1,WS,R2,6,9,100.0984482,85.05738889,13.01881905,3.540508141,4.365683118,2.587202104,5.799445499,7.010464053
Gen166,Site11,Loc5,Year2,WS,R2,6,9,106.6782225,106.2981055,11.53503199,3.356043613,5.701409458,5.712410984,3.863385951,8.90288626
Gen166,Site11,Loc5,Year1,DS,R3,6,9,108.2949472,94.82509768,11.63204855,5.25888254,4.250428169,5.924838295,4.759368031,7.908192381
Gen166,Site11,Loc5,Year2,DS,R3,6,9,97.43577519,95.57736819,11.85306564,6.257937419,6.936679863,4.740339612,3.230982432,7.321855323
Gen166,Site11,Loc5,Year1,WS,R3,6,9,80.71891017,102.3378603,12.22031918,5.716182868,5.18383899,4.534599943,5.178003611,7.583797476
Gen166,Site11,Loc5,Year2,WS,R3,6,9,92.90249736,101.6799089,12.67007609,5.71671498,4.655003492,5.270050835,5.177334997,6.694722192
Gen167,Site11,Loc5,Year1,DS,R1,7,9,90.00050325,116.7577977,11.65029189,4.509416907,5.744225559,3.944654391,4.424635866,9.870391385
Gen167,Site11,Loc5,Year2,DS,R1,7,9,108.5131421,94.94416368,12.79484128,3.602831765,5.175493183,5.177986073,6.394746511,7.649233349
Gen167,Site11,Loc5,Year1,WS,R1,7,9,111.7735093,103.354991,12.30643922,5.115424185,3.995533652,4.812442579,3.873992657,10.24550219
Gen167,Site11,Loc5,Year2,WS,R1,7,9,111.9757261,100.6964495,10.3833584,4.301946303,4.081595072,5.040191611,6.150776102,7.626934435
Gen167,Site11,Loc5,Year1,DS,R2,7,9,107.8195651,85.21702385,12.32557341,2.710706031,4.692561043,6.69684386,4.915134429,7.335213962
Gen167,Site11,Loc5,Year2,DS,R2,7,9,106.3286003,93.28495869,11.74134578,3.024794094,4.297801857,5.122335344,5.667676907,6.624105237
Gen167,Site11,Loc5,Year1,WS,R2,7,9,104.5864396,90.38458689,11.93321731,4.951063476,4.553211048,3.814502608,4.847957431,8.936363172
Gen167,Site11,Loc5,Year2,WS,R2,7,9,108.1483041,103.0577992,12.10963315,3.670879352,3.840198736,4.698006827,5.871412656,8.676089023
Gen167,Site11,Loc5,Year1,DS,R3,7,9,93.73160948,85.5695787,11.40134438,4.03932348,5.379731219,5.231481952,4.983282537,8.029221967
Gen167,Site11,Loc5,Year2,DS,R3,7,9,105.831126,104.6875076,11.41705188,3.808043955,5.002580956,5.914370919,4.155084872,8.458922668
Gen167,Site11,Loc5,Year1,WS,R3,7,9,110.440947,111.4375506,12.38248354,5.552576643,4.268829904,3.499732742,4.612288394,8.689424996
Gen167,Site11,Loc5,Year2,WS,R3,7,9,109.8238862,93.67772517,11.29610639,6.386767457,5.59338511,6.277173419,5.582576938,10.51329827
Gen168,Site11,Loc5,Year1,DS,R1,8,9,104.6037449,96.17687576,11.92726444,5.645348444,4.320524135,7.091303321,3.413054407,7.096118067
Gen168,Site11,Loc5,Year2,DS,R1,8,9,90.93554408,108.8208324,10.58887571,4.807117309,3.693105634,4.204790081,5.841217992,7.516333016
Gen168,Site11,Loc5,Year1,WS,R1,8,9,95.95857067,86.44080611,13.27038042,3.871888405,4.357181576,4.317030515,4.178306304,8.331262853
Gen168,Site11,Loc5,Year2,WS,R1,8,9,94.89191093,104.3486089,12.9490868,4.475712408,4.795793396,5.939676442,4.381793736,7.958232971
Gen168,Site11,Loc5,Year1,DS,R2,8,9,122.5676487,82.66772805,11.30201996,3.668292499,5.163227271,4.056255025,3.722226645,8.181659612
Gen168,Site11,Loc5,Year2,DS,R2,8,9,115.2365817,83.07105521,11.85052322,3.995795374,4.4058489,4.329977318,5.151402946,8.920541541
Gen168,Site11,Loc5,Year1,WS,R2,8,9,100.6102488,107.4313267,12.27574955,5.385159406,3.663018304,3.737085815,5.088324838,7.101060476
Gen168,Site11,Loc5,Year2,WS,R2,8,9,102.4668414,99.49174687,11.2233077,6.80702382,3.379354411,4.842291146,5.668322168,8.047485897
Gen168,Site11,Loc5,Year1,DS,R3,8,9,116.6175698,98.16997236,9.575294842,6.51451764,4.874099,5.917347487,3.639446643,8.171308839
Gen168,Site11,Loc5,Year2,DS,R3,8,9,108.2584474,108.9230536,12.02322434,7.300913187,4.655713329,5.368185777,5.522827344,7.422880136
Gen168,Site11,Loc5,Year1,WS,R3,8,9,104.1887301,112.7674989,12.00729386,5.489055498,5.256460794,3.994395114,5.327212871,7.937366438
Gen168,Site11,Loc5,Year2,WS,R3,8,9,99.68087897,106.9249875,11.4507784,4.798861704,4.298216428,3.725736283,4.12711134,8.790615385
Gen169,Site11,Loc5,Year1,DS,R1,9,9,101.7366132,103.6976223,10.6095322,4.722252642,4.277712015,5.615311105,5.467433182,8.333503849
Gen169,Site11,Loc5,Year2,DS,R1,9,9,80.45961269,105.8301506,11.49753876,6.24161376,6.097876588,4.916442124,3.154960051,5.775443907
Gen169,Site11,Loc5,Year1,WS,R1,9,9,102.2846005,100.0844885,11.85843674,5.105600815,4.157801884,5.395477138,5.071079776,6.74090007
Gen169,Site11,Loc5,Year2,WS,R1,9,9,99.21732293,100.610919,11.90880204,6.044767273,2.616679055,4.346239903,4.224763242,8.148680038
Gen169,Site11,Loc5,Year1,DS,R2,9,9,115.5213146,101.1998066,11.85344291,4.391774151,4.523702677,5.94626446,4.932018474,7.965847431
Gen169,Site11,Loc5,Year2,DS,R2,9,9,104.6336561,105.9895713,11.32464304,4.823529963,6.116540954,5.192002495,5.31932931,8.054179345
Gen169,Site11,Loc5,Year1,WS,R2,9,9,90.88236282,101.0801865,12.32042062,5.850835632,4.754324317,6.412830559,4.555051273,7.771545794
Gen169,Site11,Loc5,Year2,WS,R2,9,9,89.31356608,92.18481031,10.4771567,5.560770821,4.934520324,4.816648996,5.115595599,9.45622587
Gen169,Site11,Loc5,Year1,DS,R3,9,9,97.25646543,93.68599557,11.03022488,5.46420196,7.134683742,5.577963706,5.904177952,7.588712644
Gen169,Site11,Loc5,Year2,DS,R3,9,9,86.77764368,103.5270318,13.02964533,4.557423396,4.936545986,4.187727539,4.80773301,7.118615236
Gen169,Site11,Loc5,Year1,WS,R3,9,9,93.52528766,101.5782147,13.24522907,6.607120514,4.104574231,6.346431162,5.178964156,10.83086496
Gen169,Site11,Loc5,Year2,WS,R3,9,9,95.2311699,97.86992013,11.80030296,4.058204537,4.357567799,4.937402067,4.966778547,7.30654715
Gen17,Site11,Loc5,Year1,DS,R1,17,1,109.0119909,110.592262,11.13092962,5.310222803,4.712602062,4.940264294,5.206735446,7.447822527
Gen17,Site11,Loc5,Year2,DS,R1,17,1,78.09534372,109.0407307,12.9157321,5.744289737,4.868172912,4.454352318,5.363087907,8.394691292
Gen17,Site11,Loc5,Year1,WS,R1,17,1,98.71777355,112.1917597,11.23042043,6.675148682,6.450786348,3.775145918,3.73803708,9.190718217
Gen17,Site11,Loc5,Year2,WS,R1,17,1,103.4498676,121.2341957,12.47720249,6.008809454,4.717377196,5.012393547,3.211763355,9.273376483
Gen17,Site11,Loc5,Year1,DS,R2,17,1,97.7951204,93.25457443,11.15255755,3.178541635,4.99410894,4.188981725,2.303150162,7.265878945
Gen17,Site11,Loc5,Year2,DS,R2,17,1,106.6497741,110.1797765,9.985802226,5.344700856,4.82915233,4.875794552,4.892407196,9.445452898
Gen17,Site11,Loc5,Year1,WS,R2,17,1,99.95193304,90.58965292,12.44428979,5.806626932,4.520445433,4.878155486,5.412223636,9.009728788
Gen17,Site11,Loc5,Year2,WS,R2,17,1,89.50987538,88.42766327,12.00181451,4.890143076,5.230428301,3.75876991,3.706554628,7.066818489
Gen17,Site11,Loc5,Year1,DS,R3,17,1,98.78668719,120.0578021,12.49041217,6.088892453,5.296825449,4.272562804,6.568406668,8.071398369
Gen17,Site11,Loc5,Year2,DS,R3,17,1,96.02425207,93.96062932,10.40076333,4.796182657,4.70984663,5.930146857,4.430694004,9.648226968
Gen17,Site11,Loc5,Year1,WS,R3,17,1,100.8710517,95.52558305,11.96204889,4.634955439,5.869324945,5.3713644,4.590964004,6.53913318
Gen17,Site11,Loc5,Year2,WS,R3,17,1,101.576915,94.95983016,10.8263054,6.046504357,4.28760184,4.030661875,4.869768246,7.959699672
Gen170,Site11,Loc5,Year1,DS,R1,10,9,103.8926417,111.4549753,15.14288088,4.540219137,4.994445735,4.621604655,5.88893096,10.51944564
Gen170,Site11,Loc5,Year2,DS,R1,10,9,117.7748751,110.6463354,12.91001754,4.527677347,4.588040387,3.855468176,3.685146792,8.339330992
Gen170,Site11,Loc5,Year1,WS,R1,10,9,104.298368,92.87078054,11.73320666,4.370976491,3.964935425,5.141950894,3.607172123,9.338991385
Gen170,Site11,Loc5,Year2,WS,R1,10,9,106.4975121,101.2035805,11.32551109,5.748384689,4.085536722,5.676321983,4.592089116,8.113936181
Gen170,Site11,Loc5,Year1,DS,R2,10,9,89.47367335,105.7394683,10.97490106,4.214098285,5.847487111,3.723654207,4.908710083,5.840993704
Gen170,Site11,Loc5,Year2,DS,R2,10,9,98.90154687,91.39769633,11.09054493,4.1593575,4.629302689,6.330866132,4.559985019,9.20591167
Gen170,Site11,Loc5,Year1,WS,R2,10,9,95.28758477,100.9217004,12.64725559,4.696742779,6.163342497,5.526825018,5.491605664,8.554948976
Gen170,Site11,Loc5,Year2,WS,R2,10,9,111.677936,101.0871207,13.12367552,4.695921992,5.337154232,7.028055159,3.233793154,7.70211519
Gen170,Site11,Loc5,Year1,DS,R3,10,9,112.5845378,102.8746034,13.60140359,5.677848451,5.613964507,6.567980177,4.208774295,8.722150004
Gen170,Site11,Loc5,Year2,DS,R3,10,9,104.4225453,86.64457415,12.69702651,6.760553212,5.913545829,4.356710367,4.478123139,8.809470472
Gen170,Site11,Loc5,Year1,WS,R3,10,9,120.0638927,106.9093557,12.706323,6.185498583,3.50057224,5.685571076,5.495565883,6.794283872
Gen170,Site11,Loc5,Year2,WS,R3,10,9,100.7504152,94.03216365,12.62296213,6.150399453,4.782048351,4.518045668,3.953130764,7.971132826
Gen171,Site11,Loc5,Year1,DS,R1,11,9,79.15270206,89.32312877,12.63312129,5.099443959,4.539310381,3.482149135,5.294556314,7.7868118
Gen171,Site11,Loc5,Year2,DS,R1,11,9,117.6221427,93.05365473,10.71753155,5.206202352,4.748486352,5.222027026,3.854541179,6.9565412
Gen171,Site11,Loc5,Year1,WS,R1,11,9,116.5570743,79.8340804,10.31762337,4.27686692,7.137113001,4.832498085,5.13895416,8.130336631
Gen171,Site11,Loc5,Year2,WS,R1,11,9,87.00935282,100.7009559,11.87407783,2.352754843,4.382510506,5.559963125,4.142224371,9.222293844
Gen171,Site11,Loc5,Year1,DS,R2,11,9,97.91340434,70.0223218,12.99906159,3.615964658,4.853065804,5.638238162,6.110112539,8.144976259
Gen171,Site11,Loc5,Year2,DS,R2,11,9,100.166277,98.17331619,12.23514022,5.199699668,3.028957991,6.233025148,3.775931108,9.411482209
Gen171,Site11,Loc5,Year1,WS,R2,11,9,94.6150909,119.5354302,10.95129531,6.617681042,6.663798695,4.495877363,5.20089064,8.972491928
Gen171,Site11,Loc5,Year2,WS,R2,11,9,95.53659662,108.2202628,11.92197804,4.664417877,5.200411761,3.690418802,5.247247989,8.575001944
Gen171,Site11,Loc5,Year1,DS,R3,11,9,112.8522509,105.9225261,11.85969558,5.40808007,6.071196403,5.843320522,5.314669739,8.073665121
Gen171,Site11,Loc5,Year2,DS,R3,11,9,105.7163259,94.10186396,12.25205933,5.437810568,6.813688443,5.138180514,4.964354016,6.550570261
Gen171,Site11,Loc5,Year1,WS,R3,11,9,90.59141544,106.9491375,10.62752643,4.786116525,3.754172964,4.867665423,4.587213123,8.589310205
Gen171,Site11,Loc5,Year2,WS,R3,11,9,79.86359634,89.94968419,11.34742662,5.234745067,4.292291314,4.330639238,5.6546432,8.211733909
Gen172,Site11,Loc5,Year1,DS,R1,12,9,95.89536413,102.2046272,12.38372312,6.865160402,4.945358511,4.893486063,5.343370908,8.147171044
Gen172,Site11,Loc5,Year2,DS,R1,12,9,97.28305386,100.0258389,10.57192467,4.15036072,6.648162835,6.687798487,5.226632056,7.49498537
Gen172,Site11,Loc5,Year1,WS,R1,12,9,102.7159972,97.43602715,11.14878813,6.347770663,6.446932851,4.310657346,4.856037873,8.763425613
Gen172,Site11,Loc5,Year2,WS,R1,12,9,124.2796526,94.52281287,10.99746741,5.899967731,3.494397838,5.688367882,5.239356065,7.280820624
Gen172,Site11,Loc5,Year1,DS,R2,12,9,84.48170939,77.02744712,12.1082794,5.02010847,5.31562547,4.319657724,6.654687137,7.593390524
Gen172,Site11,Loc5,Year2,DS,R2,12,9,100.5250642,116.2529863,12.58575508,3.598367135,5.282221677,5.097087393,5.43261378,8.525006077
Gen172,Site11,Loc5,Year1,WS,R2,12,9,82.63390535,97.24197858,13.40592238,5.822715094,4.696562442,4.71999767,3.742337544,7.45703829
Gen172,Site11,Loc5,Year2,WS,R2,12,9,105.3805181,108.3577834,10.27318315,6.679734318,2.419598245,4.306630213,5.616399737,7.484151991
Gen172,Site11,Loc5,Year1,DS,R3,12,9,96.57940408,109.429768,13.26012681,6.550139734,4.663182318,4.846039602,2.857997813,9.10989402
Gen172,Site11,Loc5,Year2,DS,R3,12,9,94.67046934,103.1390222,11.49632704,4.501185252,4.915397706,4.252255019,6.124294469,7.376255155
Gen172,Site11,Loc5,Year1,WS,R3,12,9,119.0099296,109.4829209,12.57486103,4.626427914,5.641732368,6.896405175,3.924544045,6.015170483
Gen172,Site11,Loc5,Year2,WS,R3,12,9,87.14812515,111.6058394,11.32179557,6.720807917,4.204344098,4.718111662,5.404591581,7.404940736
Gen173,Site11,Loc5,Year1,DS,R1,13,9,108.6399171,99.34787642,10.64347122,4.538036059,5.246938974,7.906703091,4.151039571,8.78645288
Gen173,Site11,Loc5,Year2,DS,R1,13,9,111.1748525,92.58733099,10.31700461,6.624853352,4.432194217,5.059511195,4.980026736,8.317424983
Gen173,Site11,Loc5,Year1,WS,R1,13,9,117.7033786,91.21312713,11.88894122,5.663657165,5.995762495,4.191164918,3.298081892,7.424039662
Gen173,Site11,Loc5,Year2,WS,R1,13,9,117.5224618,101.767108,10.43317889,4.573492446,6.384244117,5.613516198,3.612351066,6.640861676
Gen173,Site11,Loc5,Year1,DS,R2,13,9,107.0357019,114.1552839,11.13406035,5.566468006,4.564392937,5.227415936,5.76000095,8.16477743
Gen173,Site11,Loc5,Year2,DS,R2,13,9,104.0877619,100.1597185,11.10272767,6.804028626,4.778615465,5.756012448,4.686744476,7.495704725
Gen173,Site11,Loc5,Year1,WS,R2,13,9,88.59398733,100.2132217,12.23579441,5.809666646,4.977403501,5.551458857,6.133199724,7.569883887
Gen173,Site11,Loc5,Year2,WS,R2,13,9,95.01244625,100.7075875,12.97646221,3.982106288,5.40776297,4.017063802,7.06097809,9.039126866
Gen173,Site11,Loc5,Year1,DS,R3,13,9,102.3447151,97.91702902,10.59866389,3.360017748,5.411619602,5.433490461,4.946241835,8.078161564
Gen173,Site11,Loc5,Year2,DS,R3,13,9,92.52504369,107.2356004,12.53966067,3.575217659,3.84672623,6.311145846,3.671733301,9.271767909
Gen173,Site11,Loc5,Year1,WS,R3,13,9,96.35089241,88.97601534,11.25350221,5.510092587,6.318994628,4.577037828,4.647374018,7.556377091
Gen173,Site11,Loc5,Year2,WS,R3,13,9,112.6104869,101.936361,12.46826409,5.905313584,3.456098293,7.505607206,5.131213314,9.118134867
Gen174,Site11,Loc5,Year1,DS,R1,14,9,119.3378838,96.94506117,11.60844293,3.510440383,6.963307048,6.877399139,5.565522443,6.691401327
Gen174,Site11,Loc5,Year2,DS,R1,14,9,84.6845234,100.9529065,11.78901499,6.61643042,6.362306681,5.202671479,6.638489079,6.973087268
Gen174,Site11,Loc5,Year1,WS,R1,14,9,83.52479234,91.16103567,13.26134189,6.51309379,7.667632208,5.56222816,3.984165924,8.319463146
Gen174,Site11,Loc5,Year2,WS,R1,14,9,100.6512763,125.4726103,11.94609335,7.549289627,5.255603506,5.235049486,4.682463221,8.072226098
Gen174,Site11,Loc5,Year1,DS,R2,14,9,97.38660668,110.7460509,12.38177418,4.275152072,7.407490397,4.219510424,4.330191838,8.118994311
Gen174,Site11,Loc5,Year2,DS,R2,14,9,108.157246,105.095058,12.21314181,5.799724143,5.498242027,4.629546449,4.623106172,8.079265412
Gen174,Site11,Loc5,Year1,WS,R2,14,9,103.802988,92.57429397,11.73880375,6.912389556,4.794555631,2.931951385,4.955358892,6.848802147
Gen174,Site11,Loc5,Year2,WS,R2,14,9,110.9533292,91.60144782,12.22706433,3.446745619,4.400510279,7.188421353,5.864212077,8.540798771
Gen174,Site11,Loc5,Year1,DS,R3,14,9,111.3091752,90.54819936,11.15060042,4.212936736,4.673040842,4.432941199,4.276488596,8.397097695
Gen174,Site11,Loc5,Year2,DS,R3,14,9,100.1817973,113.3930658,12.63806392,4.880462627,4.112760307,3.10581906,3.767272015,8.655810848
Gen174,Site11,Loc5,Year1,WS,R3,14,9,97.75545089,87.34031777,9.897381119,4.621704913,6.462984904,4.456721714,4.650867127,8.260210575
Gen174,Site11,Loc5,Year2,WS,R3,14,9,111.4525387,112.1767747,12.43314819,5.668107645,3.525870741,6.174771296,5.190151644,7.178434225
Gen175,Site11,Loc5,Year1,DS,R1,15,9,100.9141706,101.182729,11.52192591,4.626905167,4.744834865,5.965979911,4.267747909,8.868366172
Gen175,Site11,Loc5,Year2,DS,R1,15,9,76.61805788,90.119867,13.80572335,5.22043112,4.956252116,5.313978428,3.891057422,8.168331664
Gen175,Site11,Loc5,Year1,WS,R1,15,9,104.9785854,81.21753667,13.08687406,3.734343337,5.485007795,3.561636745,4.680831148,8.23861744
Gen175,Site11,Loc5,Year2,WS,R1,15,9,87.56280654,99.22422285,11.84063853,4.730253567,4.137237817,4.929843096,6.07156898,9.581081251
Gen175,Site11,Loc5,Year1,DS,R2,15,9,81.74777836,113.9107201,11.75059209,5.499065477,5.259232574,5.169344185,6.458185044,6.753289319
Gen175,Site11,Loc5,Year2,DS,R2,15,9,100.8566407,97.68147156,13.10217511,6.012925856,3.904462428,4.317899644,5.534898108,9.549947565
Gen175,Site11,Loc5,Year1,WS,R2,15,9,91.02829067,112.2692569,11.83144339,7.059909827,3.540821732,4.625871904,4.54274749,9.046786459
Gen175,Site11,Loc5,Year2,WS,R2,15,9,102.1876727,93.39232083,12.18505057,5.665835787,5.309250737,5.904815983,6.286355673,7.003711527
Gen175,Site11,Loc5,Year1,DS,R3,15,9,111.4197985,103.6024087,13.48795594,5.113692475,4.347071674,4.080574058,2.916020261,8.766909075
Gen175,Site11,Loc5,Year2,DS,R3,15,9,88.287576,94.07029794,11.52239633,3.975968513,5.40662856,7.512193619,4.68958431,8.009826597
Gen175,Site11,Loc5,Year1,WS,R3,15,9,98.01123699,106.4689863,11.44502814,3.777882209,6.367609594,5.229259257,3.548781054,9.554646643
Gen175,Site11,Loc5,Year2,WS,R3,15,9,114.5050139,103.1299445,11.81839228,4.48257064,5.028082394,6.94378041,4.472161396,7.817760364
Gen176,Site11,Loc5,Year1,DS,R1,16,9,95.48572258,115.7936308,10.81890172,3.870089372,4.960001888,5.153843594,5.68029593,9.021265467
Gen176,Site11,Loc5,Year2,DS,R1,16,9,102.8995144,96.64585959,11.26155139,5.5229329,3.583571836,4.312497686,6.443717478,8.450082746
Gen176,Site11,Loc5,Year1,WS,R1,16,9,100.6723578,82.30832061,11.19645628,6.61731865,5.800513184,5.097277602,7.077794899,10.03531687
Gen176,Site11,Loc5,Year2,WS,R1,16,9,99.06396608,112.1615837,12.85539879,4.631387935,4.801236897,5.478804269,5.510422222,7.03713643
Gen176,Site11,Loc5,Year1,DS,R2,16,9,107.4692141,93.44441757,12.34794024,5.580540877,4.826471559,4.198566414,5.777812609,7.535194126
Gen176,Site11,Loc5,Year2,DS,R2,16,9,97.9217401,89.84884058,11.6327863,5.326829164,4.407503994,5.506081465,3.409516505,7.711927704
Gen176,Site11,Loc5,Year1,WS,R2,16,9,103.2551441,103.5467755,12.81073869,4.199932441,4.77531526,3.715080238,4.279066639,5.667563603
Gen176,Site11,Loc5,Year2,WS,R2,16,9,98.05887319,101.7026443,12.03239921,5.827673316,3.83013998,4.95214815,4.844910272,6.248369821
Gen176,Site11,Loc5,Year1,DS,R3,16,9,84.65237635,98.48945805,11.57932471,4.30341766,4.488298397,5.549004482,3.443431797,9.799505636
Gen176,Site11,Loc5,Year2,DS,R3,16,9,74.38592363,93.38835276,13.73542575,4.165245464,2.976063169,4.765938646,5.924607097,9.41081345
Gen176,Site11,Loc5,Year1,WS,R3,16,9,85.33566002,108.3831769,11.01772707,4.593937499,4.874929183,5.852159279,5.689539014,7.3900614
Gen176,Site11,Loc5,Year2,WS,R3,16,9,93.52949738,101.5860127,12.51566799,3.847938956,4.829575853,4.928166742,6.314542086,5.869225678
